Group Name,Backend,Compressed Size (Level 3),Compression Ratio (Level 3),Compression Time (Level 3),Run
group2,loky,1290613,2.7893721820561237,0.014355659484863281,696
group3,loky,1469494,2.4498228641967916,0.01490163803100586,696
group,default,4031987,2.6785800648662805,0.0399630069732666,696
group1,loky,1280183,2.8120979578700855,0.01410818099975586,697
group2,loky,1290613,2.7893721820561237,0.013406991958618164,697
group3,loky,1469494,2.4498228641967916,0.014873266220092773,697
group,default,4031987,2.6785800648662805,0.039835453033447266,697
group1,loky,1280183,2.8120979578700855,0.013373851776123047,698
group2,loky,1290613,2.7893721820561237,0.013237714767456055,698
group3,loky,1469494,2.4498228641967916,0.018529176712036133,698
group,default,4031987,2.6785800648662805,0.041762351989746094,698
group1,loky,1280183,2.8120979578700855,0.01507878303527832,699
group2,loky,1290613,2.7893721820561237,0.013535737991333008,699
group3,loky,1469494,2.4498228641967916,0.014856815338134766,699
group,default,4031987,2.6785800648662805,0.042371273040771484,699
group1,loky,1280183,2.8120979578700855,0.01312565803527832,700
group2,loky,1290613,2.7893721820561237,0.013308286666870117,700
group3,loky,1469494,2.4498228641967916,0.015384197235107422,700
group,default,4031987,2.6785800648662805,0.040795087814331055,700
group1,loky,1280183,2.8120979578700855,0.013197660446166992,701
group2,loky,1290613,2.7893721820561237,0.01392221450805664,701
group3,loky,1469494,2.4498228641967916,0.014622926712036133,701
group,default,4031987,2.6785800648662805,0.0415499210357666,701
group1,loky,1280183,2.8120979578700855,0.013431072235107422,702
group2,loky,1290613,2.7893721820561237,0.015255212783813477,702
group3,loky,1469494,2.4498228641967916,0.018460512161254883,702
group,default,4031987,2.6785800648662805,0.040771484375,702
group1,loky,1280183,2.8120979578700855,0.013332128524780273,703
group2,loky,1290613,2.7893721820561237,0.01344919204711914,703
group3,loky,1469494,2.4498228641967916,0.015540838241577148,703
group,default,4031987,2.6785800648662805,0.04116487503051758,703
group1,loky,1280183,2.8120979578700855,0.016634225845336914,704
group2,loky,1290613,2.7893721820561237,0.016644001007080078,704
group3,loky,1469494,2.4498228641967916,0.014670133590698242,704
group,default,4031987,2.6785800648662805,0.04078269004821777,704
group1,loky,1280183,2.8120979578700855,0.013541698455810547,705
group2,loky,1290613,2.7893721820561237,0.013280391693115234,705
group3,loky,1469494,2.4498228641967916,0.014745712280273438,705
group,default,4031987,2.6785800648662805,0.04094052314758301,705
group1,loky,1280183,2.8120979578700855,0.013376474380493164,706
group2,loky,1290613,2.7893721820561237,0.013870716094970703,706
group3,loky,1469494,2.4498228641967916,0.015377998352050781,706
group,default,4031987,2.6785800648662805,0.039986610412597656,706
group1,loky,1280183,2.8120979578700855,0.013671159744262695,707
group2,loky,1290613,2.7893721820561237,0.01987004280090332,707
group3,loky,1469494,2.4498228641967916,0.0190432071685791,707
group,default,4031987,2.6785800648662805,0.040874481201171875,707
group1,loky,1280183,2.8120979578700855,0.01331782341003418,708
group2,loky,1290613,2.7893721820561237,0.013254880905151367,708
group3,loky,1469494,2.4498228641967916,0.01592278480529785,708
group,default,4031987,2.6785800648662805,0.04174685478210449,708
group1,loky,1280183,2.8120979578700855,0.01650381088256836,709
group2,loky,1290613,2.7893721820561237,0.015427589416503906,709
group3,loky,1469494,2.4498228641967916,0.014777183532714844,709
group,default,4031987,2.6785800648662805,0.040180206298828125,709
group1,loky,1280183,2.8120979578700855,0.013508796691894531,710
group2,loky,1290613,2.7893721820561237,0.01333928108215332,710
group3,loky,1469494,2.4498228641967916,0.014968633651733398,710
group,default,4031987,2.6785800648662805,0.04001045227050781,710
group1,loky,1280183,2.8120979578700855,0.013592958450317383,711
group2,loky,1290613,2.7893721820561237,0.013781547546386719,711
group3,loky,1469494,2.4498228641967916,0.015071630477905273,711
group,default,4031987,2.6785800648662805,0.040796518325805664,711
group1,loky,1280183,2.8120979578700855,0.014776945114135742,712
group2,loky,1290613,2.7893721820561237,0.013131380081176758,712
group3,loky,1469494,2.4498228641967916,0.01515817642211914,712
group,default,4031987,2.6785800648662805,0.04143118858337402,712
group1,loky,1280183,2.8120979578700855,0.013173818588256836,713
group2,loky,1290613,2.7893721820561237,0.015534400939941406,713
group3,loky,1469494,2.4498228641967916,0.015042304992675781,713
group,default,4031987,2.6785800648662805,0.04044914245605469,713
group1,loky,1280183,2.8120979578700855,0.013134479522705078,714
group2,loky,1290613,2.7893721820561237,0.013349056243896484,714
group3,loky,1469494,2.4498228641967916,0.014861822128295898,714
group,default,4031987,2.6785800648662805,0.04092597961425781,714
group1,loky,1280183,2.8120979578700855,0.013279438018798828,715
group2,loky,1290613,2.7893721820561237,0.013467550277709961,715
group3,loky,1469494,2.4498228641967916,0.01605677604675293,715
group,default,4031987,2.6785800648662805,0.03991293907165527,715
group1,loky,1280183,2.8120979578700855,0.014241933822631836,716
group2,loky,1290613,2.7893721820561237,0.01332855224609375,716
group3,loky,1469494,2.4498228641967916,0.014907598495483398,716
group,default,4031987,2.6785800648662805,0.04328012466430664,716
group1,loky,1280183,2.8120979578700855,0.014674663543701172,717
group2,loky,1290613,2.7893721820561237,0.01631450653076172,717
group3,loky,1469494,2.4498228641967916,0.017163515090942383,717
group,default,4031987,2.6785800648662805,0.04194140434265137,717
group1,loky,1280183,2.8120979578700855,0.013596773147583008,718
group2,loky,1290613,2.7893721820561237,0.013750314712524414,718
group3,loky,1469494,2.4498228641967916,0.016098499298095703,718
group,default,4031987,2.6785800648662805,0.03997063636779785,718
group1,loky,1280183,2.8120979578700855,0.013991832733154297,719
group2,loky,1290613,2.7893721820561237,0.01384425163269043,719
group3,loky,1469494,2.4498228641967916,0.014730691909790039,719
group,default,4031987,2.6785800648662805,0.0410609245300293,719
group1,loky,1280183,2.8120979578700855,0.01678013801574707,720
group2,loky,1290613,2.7893721820561237,0.013303279876708984,720
group3,loky,1469494,2.4498228641967916,0.016842365264892578,720
group,default,4031987,2.6785800648662805,0.04164600372314453,720
group1,loky,1280183,2.8120979578700855,0.014269351959228516,721
group2,loky,1290613,2.7893721820561237,0.01414632797241211,721
group3,loky,1469494,2.4498228641967916,0.014787912368774414,721
group,default,4031987,2.6785800648662805,0.04250288009643555,721
group1,loky,1280183,2.8120979578700855,0.014890909194946289,722
group2,loky,1290613,2.7893721820561237,0.01316380500793457,722
group3,loky,1469494,2.4498228641967916,0.014865636825561523,722
group,default,4031987,2.6785800648662805,0.04200124740600586,722
group1,loky,1280183,2.8120979578700855,0.013447046279907227,723
group2,loky,1290613,2.7893721820561237,0.019692182540893555,723
group3,loky,1469494,2.4498228641967916,0.014684438705444336,723
group,default,4031987,2.6785800648662805,0.04061079025268555,723
group1,loky,1280183,2.8120979578700855,0.013895273208618164,724
group2,loky,1290613,2.7893721820561237,0.013407230377197266,724
group3,loky,1469494,2.4498228641967916,0.019229888916015625,724
group,default,4031987,2.6785800648662805,0.042389869689941406,724
group1,loky,1280183,2.8120979578700855,0.013523340225219727,725
group2,loky,1290613,2.7893721820561237,0.013338804244995117,725
group3,loky,1469494,2.4498228641967916,0.015524148941040039,725
group,default,4031987,2.6785800648662805,0.041930198669433594,725
group1,loky,1280183,2.8120979578700855,0.013300895690917969,726
group2,loky,1290613,2.7893721820561237,0.013332128524780273,726
group3,loky,1469494,2.4498228641967916,0.014627695083618164,726
group,default,4031987,2.6785800648662805,0.04145050048828125,726
group1,loky,1280183,2.8120979578700855,0.013075590133666992,727
group2,loky,1290613,2.7893721820561237,0.01943492889404297,727
group3,loky,1469494,2.4498228641967916,0.015661239624023438,727
group,default,4031987,2.6785800648662805,0.04040265083312988,727
group1,loky,1280183,2.8120979578700855,0.017796039581298828,728
group2,loky,1290613,2.7893721820561237,0.013313770294189453,728
group3,loky,1469494,2.4498228641967916,0.014695167541503906,728
group,default,4031987,2.6785800648662805,0.0407872200012207,728
group1,loky,1280183,2.8120979578700855,0.015131950378417969,729
group2,loky,1290613,2.7893721820561237,0.014024019241333008,729
group3,loky,1469494,2.4498228641967916,0.014816761016845703,729
group,default,4031987,2.6785800648662805,0.04029345512390137,729
group1,loky,1280183,2.8120979578700855,0.013773918151855469,730
group2,loky,1290613,2.7893721820561237,0.013607025146484375,730
group3,loky,1469494,2.4498228641967916,0.015236139297485352,730
group,default,4031987,2.6785800648662805,0.04110527038574219,730
group1,loky,1280183,2.8120979578700855,0.013917922973632812,731
group2,loky,1290613,2.7893721820561237,0.014377832412719727,731
group3,loky,1469494,2.4498228641967916,0.014711618423461914,731
group,default,4031987,2.6785800648662805,0.04119086265563965,731
group1,loky,1280183,2.8120979578700855,0.014182567596435547,732
group2,loky,1290613,2.7893721820561237,0.014380455017089844,732
group3,loky,1469494,2.4498228641967916,0.015415191650390625,732
group,default,4031987,2.6785800648662805,0.04122138023376465,732
group1,loky,1280183,2.8120979578700855,0.01988077163696289,733
group2,loky,1290613,2.7893721820561237,0.01605057716369629,733
group3,loky,1469494,2.4498228641967916,0.02192378044128418,733
group,default,4031987,2.6785800648662805,0.04084610939025879,733
group1,loky,1280183,2.8120979578700855,0.013107538223266602,734
group2,loky,1290613,2.7893721820561237,0.014709949493408203,734
group3,loky,1469494,2.4498228641967916,0.014809370040893555,734
group,default,4031987,2.6785800648662805,0.044527292251586914,734
group1,loky,1280183,2.8120979578700855,0.01468205451965332,735
group2,loky,1290613,2.7893721820561237,0.01459956169128418,735
group3,loky,1469494,2.4498228641967916,0.014730691909790039,735
group,default,4031987,2.6785800648662805,0.041658639907836914,735
group1,loky,1280183,2.8120979578700855,0.015371084213256836,736
group2,loky,1290613,2.7893721820561237,0.013356447219848633,736
group3,loky,1469494,2.4498228641967916,0.014701366424560547,736
group,default,4031987,2.6785800648662805,0.04133963584899902,736
group1,loky,1280183,2.8120979578700855,0.013658285140991211,737
group2,loky,1290613,2.7893721820561237,0.01442861557006836,737
group3,loky,1469494,2.4498228641967916,0.014893054962158203,737
group,default,4031987,2.6785800648662805,0.040726423263549805,737
group1,loky,1280183,2.8120979578700855,0.013470172882080078,738
group2,loky,1290613,2.7893721820561237,0.013717174530029297,738
group3,loky,1469494,2.4498228641967916,0.015165328979492188,738
group,default,4031987,2.6785800648662805,0.04156923294067383,738
group1,loky,1280183,2.8120979578700855,0.01478123664855957,739
group2,loky,1290613,2.7893721820561237,0.014278888702392578,739
group3,loky,1469494,2.4498228641967916,0.01476740837097168,739
group,default,4031987,2.6785800648662805,0.04051804542541504,739
group1,loky,1280183,2.8120979578700855,0.013629436492919922,740
group2,loky,1290613,2.7893721820561237,0.017352819442749023,740
group3,loky,1469494,2.4498228641967916,0.015703201293945312,740
group,default,4031987,2.6785800648662805,0.042682647705078125,740
group1,loky,1280183,2.8120979578700855,0.0172269344329834,741
group2,loky,1290613,2.7893721820561237,0.01324462890625,741
group3,loky,1469494,2.4498228641967916,0.01653265953063965,741
group,default,4031987,2.6785800648662805,0.04380989074707031,741
group1,loky,1280183,2.8120979578700855,0.013335704803466797,742
group2,loky,1290613,2.7893721820561237,0.013371944427490234,742
group3,loky,1469494,2.4498228641967916,0.017956018447875977,742
group,default,4031987,2.6785800648662805,0.043193817138671875,742
group1,loky,1280183,2.8120979578700855,0.013335466384887695,743
group2,loky,1290613,2.7893721820561237,0.013394355773925781,743
group3,loky,1469494,2.4498228641967916,0.01523733139038086,743
group,default,4031987,2.6785800648662805,0.04058361053466797,743
group1,loky,1280183,2.8120979578700855,0.013800621032714844,744
group2,loky,1290613,2.7893721820561237,0.013376235961914062,744
group3,loky,1469494,2.4498228641967916,0.014891862869262695,744
group,default,4031987,2.6785800648662805,0.040448665618896484,744
group1,loky,1280183,2.8120979578700855,0.01815938949584961,745
group2,loky,1290613,2.7893721820561237,0.014854192733764648,745
group3,loky,1469494,2.4498228641967916,0.014720678329467773,745
group,default,4031987,2.6785800648662805,0.044740915298461914,745
group1,loky,1280183,2.8120979578700855,0.013185739517211914,746
group2,loky,1290613,2.7893721820561237,0.0135040283203125,746
group3,loky,1469494,2.4498228641967916,0.01612114906311035,746
group,default,4031987,2.6785800648662805,0.039626359939575195,746
group1,loky,1280183,2.8120979578700855,0.014476299285888672,747
group2,loky,1290613,2.7893721820561237,0.018518924713134766,747
group3,loky,1469494,2.4498228641967916,0.019834280014038086,747
group,default,4031987,2.6785800648662805,0.04043769836425781,747
group1,loky,1280183,2.8120979578700855,0.013353824615478516,748
group2,loky,1290613,2.7893721820561237,0.013823986053466797,748
group3,loky,1469494,2.4498228641967916,0.01474142074584961,748
group,default,4031987,2.6785800648662805,0.039764404296875,748
group1,loky,1280183,2.8120979578700855,0.013369560241699219,749
group2,loky,1290613,2.7893721820561237,0.01341700553894043,749
group3,loky,1469494,2.4498228641967916,0.015122652053833008,749
group,default,4031987,2.6785800648662805,0.04069638252258301,749
group1,loky,1280183,2.8120979578700855,0.014820337295532227,750
group2,loky,1290613,2.7893721820561237,0.014290809631347656,750
group3,loky,1469494,2.4498228641967916,0.014679908752441406,750
group,default,4031987,2.6785800648662805,0.041610002517700195,750
group1,loky,1280183,2.8120979578700855,0.01414942741394043,751
group2,loky,1290613,2.7893721820561237,0.01441335678100586,751
group3,loky,1469494,2.4498228641967916,0.014796733856201172,751
group,default,4031987,2.6785800648662805,0.040602684020996094,751
group1,loky,1280183,2.8120979578700855,0.013381242752075195,752
group2,loky,1290613,2.7893721820561237,0.013802766799926758,752
group3,loky,1469494,2.4498228641967916,0.015001773834228516,752
group,default,4031987,2.6785800648662805,0.04256105422973633,752
group1,loky,1280183,2.8120979578700855,0.013244152069091797,753
group2,loky,1290613,2.7893721820561237,0.013250350952148438,753
group3,loky,1469494,2.4498228641967916,0.018392562866210938,753
